"","ensembl_gene_id","external_gene_name","Gene_name_canonical","graph_localization_annotation","num_human","num"
"1262","ENSMUSG00000023942","Slc29a1","SLC29A1","plasma_membrane",1,1
"1263","ENSMUSG00000023944","Hsp90ab1","HSP90AB1","cytosol",1,1
"1264","ENSMUSG00000023961","Enpp4","ENPP4","lysosome",1,1
"1265","ENSMUSG00000023973","Cnpy3","CNPY3","ER",1,1
"1266","ENSMUSG00000023977","Ubr2","UBR2","cytosol",1,1
"1267","ENSMUSG00000023988","Bysl","BYSL","nucleus",1,1
"1268","ENSMUSG00000024002","Brd4","BRD4","nucleus",1,1
"1269","ENSMUSG00000024006","Stk38","STK38","cytosol",1,1
"1270","ENSMUSG00000024012","Mtch1","MTCH1","mitochondrion",1,1
"1271","ENSMUSG00000024019","Cmtr1","CMTR1","cytosol",1,2
"1272","ENSMUSG00000024037","Wdr4","WDR4","cytosol",1,1
"1273","ENSMUSG00000024045","Akap8","AKAP8","nucleus",1,1
"1274","ENSMUSG00000024050","Wiz","WIZ","nucleus",1,2
"1275","ENSMUSG00000024054","Smchd1","SMCHD1","nucleus",1,1
"1276","ENSMUSG00000024056","Ndc80","NDC80","cytosol",1,1
"1277","ENSMUSG00000024067","Dpy30","DPY30","nucleus",1,1
"1278","ENSMUSG00000024068","Spast","SPAST","early_endosome",1,1
"1279","ENSMUSG00000024069","Slc30a6","SLC30A6","Golgi",1,2
"1280","ENSMUSG00000024070","Prkd3","PRKD3","early_endosome",1,1
"1281","ENSMUSG00000024072","Yipf4","YIPF4","Golgi",1,1
"1282","ENSMUSG00000024073","Birc6","BIRC6","cytosol",1,1
"1283","ENSMUSG00000024077","Strn","STRN","ER",1,1
"1284","ENSMUSG00000024078","Ttc27","TTC27","cytosol",1,1
"1285","ENSMUSG00000024079","Eif2ak2","EIF2AK2","stress_granule",1,1
"1286","ENSMUSG00000024081","Cebpz","CEBPZ","nucleolus",1,1
"1287","ENSMUSG00000024085","Man2a1","MAN2A1","Golgi",1,1
"1288","ENSMUSG00000024091","Vapa","VAPA","ER",1,1
"1289","ENSMUSG00000024095","Hnrnpll","HNRNPLL","nucleus",1,1
"1290","ENSMUSG00000024096","Ralbp1","RALBP1","actin_cytoskeleton",1,1
"1291","ENSMUSG00000024097","Srsf7","SRSF7","nucleus",1,1
"1292","ENSMUSG00000024104","Washc2","WASHC2A","early_endosome",1,1
"1293","ENSMUSG00000024104","Washc2","WASHC2C","early_endosome",1,1
"1294","ENSMUSG00000024120","Lrpprc","LRPPRC","mitochondrion",1,1
"1295","ENSMUSG00000024122","Pdpk1","PDPK1","cytosol",1,1
"1296","ENSMUSG00000024135","Srbd1","SRBD1","nucleus",1,1
"1297","ENSMUSG00000024150","Mcfd2","MCFD2","ERGIC",1,1
"1298","ENSMUSG00000024151","Msh2","MSH2","nucleus",1,1
"1299","ENSMUSG00000024165","Jpt2","JPT2","cytosol",1,1
"1300","ENSMUSG00000024170","Telo2","TELO2","cytosol",1,1
"1301","ENSMUSG00000024182","Axin1","AXIN1","actin_cytoskeleton",1,1
"1302","ENSMUSG00000024188","Luc7l","LUC7L","nucleus",1,1
"1303","ENSMUSG00000024191","Bnip1","BNIP1","ER",1,1
"1304","ENSMUSG00000024194","Cuta","CUTA","unclassified",1,1
"1305","ENSMUSG00000024197","Plin3","PLIN3","cytosol",1,1
"1306","ENSMUSG00000024201","Kdm4b","KDM4B","nucleus",1,1
"1307","ENSMUSG00000024217","Snrpc","SNRPC","nucleus",1,1
"1308","ENSMUSG00000024219","Anks1","ANKS1A","cytosol",1,2
"1309","ENSMUSG00000024222","Fkbp5","FKBP5","cytosol",1,1
"1310","ENSMUSG00000024231","Cul2","CUL2","unclassified",1,1
"1311","ENSMUSG00000024234","Mtpap","MTPAP","mitochondrion",1,1
"1312","ENSMUSG00000024236","Svil","SVIL","actin_cytoskeleton",1,1
"1313","ENSMUSG00000024241","Sos1","SOS1","cytosol",1,1
"1314","ENSMUSG00000024251","Thada","THADA","cytosol",1,1
"1315","ENSMUSG00000024258","Polr2d","POLR2D","nucleus",1,1
"1316","ENSMUSG00000024270","Slc39a6","SLC39A6","plasma_membrane",1,1
"1317","ENSMUSG00000024271","Elp2","ELP2","cytosol",1,1
"1318","ENSMUSG00000024277","Mapre2","MAPRE2","unclassified",1,2
"1319","ENSMUSG00000024283","Wac","WAC","unclassified",1,1
"1320","ENSMUSG00000024286","Ccny","CCNY","recycling_endosome",1,1
"1321","ENSMUSG00000024287","Thoc1","THOC1","nucleus",1,1
"1322","ENSMUSG00000024290","Rock1","ROCK1","plasma_membrane",1,1
"1323","ENSMUSG00000024294","Mib1","MIB1","centrosome",1,1
"1324","ENSMUSG00000024301","Kifc5b","KIFC1","nucleolus",1,1
"1325","ENSMUSG00000024309","Pfdn6","PFDN6","unclassified",1,1
"1326","ENSMUSG00000024312","Wdr46","WDR46","nucleolus",1,1
"1327","ENSMUSG00000024319","Vps52","VPS52","unclassified",1,1
"1328","ENSMUSG00000024335","Brd2","BRD2","nucleus",1,1
"1329","ENSMUSG00000024339","Tap2","TAP2","ER",1,1
"1330","ENSMUSG00000024346","Pfdn1","PFDN1","cytosol",1,1
"1331","ENSMUSG00000024357","Sil1","SIL1","ER",1,1
"1332","ENSMUSG00000024359","Hspa9","HSPA9","mitochondrion",1,1
"1333","ENSMUSG00000024360","Etf1","ETF1","unclassified",1,1
"1334","ENSMUSG00000024370","Cdc23","CDC23","nucleus",1,1
"1335","ENSMUSG00000024381","Bin1","BIN1","plasma_membrane",1,1
"1336","ENSMUSG00000024382","Ercc3","ERCC3","nucleolus",1,1
"1337","ENSMUSG00000024383","Map3k2","MAP3K2","14-3-3_scaffold",1,1
"1338","ENSMUSG00000024384","Iws1","IWS1","cytosol",1,1
"1339","ENSMUSG00000024387","Csnk2b","CSNK2B","cytosol",1,1
"1340","ENSMUSG00000024392","Bag6","BAG6","early_endosome",1,1
"1341","ENSMUSG00000024393","Prrc2a","PRRC2A","stress_granule",1,1
"1342","ENSMUSG00000024400","Wdr33","WDR33","nucleus",1,1
"1343","ENSMUSG00000024404","Riok3","RIOK3","cytosol",1,1
"1344","ENSMUSG00000024410","Rmc1","RMC1","lysosome",1,1
"1345","ENSMUSG00000024413","Npc1","NPC1","lysosome",1,1
"1346","ENSMUSG00000024422","Dhx16","DHX16","unclassified",1,1
"1347","ENSMUSG00000024425","Ndfip1","NDFIP1","lysosome",1,1
"1348","ENSMUSG00000024426","Atat1","ATAT1","nucleus",1,1
"1349","ENSMUSG00000024429","Gnl1","GNL1","cytosol",1,1
"1350","ENSMUSG00000024431","Nr3c1","NR3C1","cytosol",1,2
"1351","ENSMUSG00000024454","Hdac3","HDAC3","unclassified",1,1
"1352","ENSMUSG00000024456","Diaph1","DIAPH1","cytosol",1,2
"1353","ENSMUSG00000024457","Trim26","TRIM26","unclassified",1,2
"1354","ENSMUSG00000024477","Pggt1b","PGGT1B","cytosol",1,1
"1355","ENSMUSG00000024480","Ap3s1","AP3S1","early_endosome",1,1
"1356","ENSMUSG00000024483","Ankhd1","ANKHD1","stress_granule",1,1
"1357","ENSMUSG00000024487","Yipf5","YIPF5","ERGIC",1,1
"1358","ENSMUSG00000024491","Rbm27","RBM27","translation",1,1
"1359","ENSMUSG00000024498","Tcerg1","TCERG1","nucleus",1,1
"1360","ENSMUSG00000024507","Hsd17b4","HSD17B4","peroxisome",1,1
"1361","ENSMUSG00000024515","Smad4","SMAD4","nucleus",1,1
"1362","ENSMUSG00000024527","Afg3l2","AFG3L2","mitochondrion",1,1
"1363","ENSMUSG00000024528","Srfbp1","SRFBP1","nucleolus",1,1
"1364","ENSMUSG00000024537","Psmg2","PSMG2","proteasome",1,1
"1365","ENSMUSG00000024539","Ptpn2","PTPN2","ER",1,1
"1366","ENSMUSG00000024542","Cep192","CEP192","centrosome",1,1
"1367","ENSMUSG00000024556","Me2","ME2","mitochondrion",1,1
"1368","ENSMUSG00000024563","Smad2","SMAD2","unclassified",1,1
"1369","ENSMUSG00000024566","Atp9b","ATP9B","trans-Golgi",1,1
"1370","ENSMUSG00000024576","Csnk1a1","CSNK1A1","nucleus",1,2
"1371","ENSMUSG00000024576","Csnk1a1","CSNK1A1","unclassified",1,2
"1372","ENSMUSG00000024579","Pcyox1l","PCYOX1L","ER",1,1
"1373","ENSMUSG00000024581","Napg","NAPG","trans-Golgi",1,2
"1374","ENSMUSG00000024583","Txnl1","TXNL1","proteasome",1,2
"1375","ENSMUSG00000024588","Fech","FECH","mitochondrion",1,1
"1376","ENSMUSG00000024590","Lmnb1","LMNB1","nucleus",1,1
"1377","ENSMUSG00000024594","Prrc1","PRRC1","Golgi",1,1
"1378","ENSMUSG00000024597","Slc12a2","SLC12A2","plasma_membrane",1,2
"1379","ENSMUSG00000024601","Isoc1","ISOC1","ER",1,1
"1380","ENSMUSG00000024603","Dctn4","DCTN4","unclassified",1,1
"1381","ENSMUSG00000024604","Rbm22","RBM22","nucleus",1,1
"1382","ENSMUSG00000024608","Rps14","RPS14","translation",1,1
"1383","ENSMUSG00000024613","Tcof1","TCOF1","nucleolus",1,4
"1384","ENSMUSG00000024614","Tmx3","TMX3","ER",1,1
"1385","ENSMUSG00000024640","Psat1","PSAT1","cytosol",1,1
"1386","ENSMUSG00000024644","Cndp2","CNDP2","cytosol",1,1
"1387","ENSMUSG00000024645","Timm21","TIMM21","mitochondrion",1,1
"1388","ENSMUSG00000024646","Cyb5a","CYB5A","ER",1,1
"1389","ENSMUSG00000024654","Asrgl1","ASRGL1","cytosol",1,1
"1390","ENSMUSG00000024659","Anxa1","ANXA1","cytosol",1,1
"1391","ENSMUSG00000024660","Incenp","INCENP","nucleus",1,1
"1392","ENSMUSG00000024663","Rab3il1","RAB3IL1","cytosol",1,1
"1393","ENSMUSG00000024665","Fads2","FADS2","ER",1,1
"1394","ENSMUSG00000024683","Mrpl16","MRPL16","mitochondrion",1,1
"1395","ENSMUSG00000024687","Osbp","OSBP","trans-Golgi",1,1
"1396","ENSMUSG00000024712","Rfk","RFK","cytosol",1,1
"1397","ENSMUSG00000024725","Ostf1","OSTF1","cytosol",1,1
"1398","ENSMUSG00000024726","Carnmt1","CARNMT1","cytosol",1,1
"1399","ENSMUSG00000024732","Ccdc86","CCDC86","nucleolus",1,1
"1400","ENSMUSG00000024735","Prpf19","PRPF19","nucleus",1,1
"1401","ENSMUSG00000024740","Ddb1","DDB1","unclassified",1,1
"1402","ENSMUSG00000024742","Fen1","FEN1","unclassified",1,2
"1403","ENSMUSG00000024750","Zfand5","ZFAND5","proteasome",1,1
"1404","ENSMUSG00000024754","Cemip2","CEMIP2","recycling_endosome",1,1
"1405","ENSMUSG00000024758","Rtn3","RTN3","ER",1,2
"1406","ENSMUSG00000024759","Atl3","ATL3","ER",1,1
"1407","ENSMUSG00000024764","Naa40","NAA40","unclassified",1,1
"1408","ENSMUSG00000024767","Otub1","OTUB1","cytosol",1,1
"1409","ENSMUSG00000024772","Ehd1","EHD1","plasma_membrane",1,1
"1410","ENSMUSG00000024773","Atg2a","ATG2A","cytosol",1,1
"1411","ENSMUSG00000024776","Stambpl1","STAMBPL1","unclassified",1,1
"1412","ENSMUSG00000024780","Cdc37l1","CDC37L1","cytosol",1,1
"1413","ENSMUSG00000024781","Lipa","LIPA","lysosome",1,1
"1414","ENSMUSG00000024785","Rcl1","RCL1","nucleolus",1,1
"1415","ENSMUSG00000024787","Snx15","SNX15","early_endosome",1,1
"1416","ENSMUSG00000024792","Zfpl1","ZFPL1","Golgi",1,1
"1417","ENSMUSG00000024795","Kif20b","KIF20B","nucleus",1,1
"1418","ENSMUSG00000024797","Vps51","VPS51","unclassified",1,1
"1419","ENSMUSG00000024800","Rpp30","RPP30","nucleus",1,1
"1420","ENSMUSG00000024807","Syvn1","SYVN1","ER",1,1
"1421","ENSMUSG00000024812","Tjp2","TJP2","plasma_membrane",1,2
"1422","ENSMUSG00000024816","Frmd8","FRMD8","plasma_membrane",1,1
"1423","ENSMUSG00000024817","Uhrf2","UHRF2","nucleus",1,1
"1424","ENSMUSG00000024824","Rad9a","RAD9A","cytosol",1,1
"1425","ENSMUSG00000024826","Dpf2","DPF2","nucleus",1,1
"1426","ENSMUSG00000024830","Rps6kb2","RPS6KB2","cytosol",1,1
"1427","ENSMUSG00000024831","Ighmbp2","IGHMBP2","translation",1,1
"1428","ENSMUSG00000024833","Pola2","POLA2","unclassified",1,1
"1429","ENSMUSG00000024835","Coro1b","CORO1B","actin_cytoskeleton",1,1
"1430","ENSMUSG00000024841","Eif1ad","EIF1AD","cytosol",1,1
"1431","ENSMUSG00000024844","Banf1","BANF1","ER",1,1
"1432","ENSMUSG00000024847","Aip","AIP","cytosol",1,2
"1433","ENSMUSG00000024853","Sf3b2","SF3B2","nucleus",1,1
"1434","ENSMUSG00000024855","Pacs1","PACS1","unclassified",1,1
"1435","ENSMUSG00000024858","Grk2","GRK2","unclassified",1,1
"1436","ENSMUSG00000024862","Klc2","KLC2","14-3-3_scaffold",1,1
"1437","ENSMUSG00000024870","Rab1b","RAB1B","Golgi",1,1
"1438","ENSMUSG00000024875","Yif1a","YIF1A","Golgi",1,1
"1439","ENSMUSG00000024892","Pcx","PC","mitochondrion",1,3
"1440","ENSMUSG00000024896","Minpp1","MINPP1","ER",1,1
"1441","ENSMUSG00000024908","Ppp6r3","PPP6R3","unclassified",1,2
"1442","ENSMUSG00000024914","Drap1","DRAP1","unclassified",1,1
"1443","ENSMUSG00000024921","Smarca2","SMARCA2","nucleus",1,1
"1444","ENSMUSG00000024926","Kat5","KAT5","nucleus",1,1
"1445","ENSMUSG00000024927","Rela","RELA","actin_cytoskeleton",1,1
"1446","ENSMUSG00000024937","Ehbp1l1","EHBP1L1","plasma_membrane",1,2
"1447","ENSMUSG00000024941","Scyl1","SCYL1","cytosol",1,1
"1448","ENSMUSG00000024942","Capn1","CAPN1","cytosol",1,1
"1449","ENSMUSG00000024943","Smc5","SMC5","nucleus",1,1
"1450","ENSMUSG00000024944","Arl2","ARL2","mitochondrion",1,1
"1451","ENSMUSG00000024948","Map4k2","MAP4K2","unclassified",1,1
"1452","ENSMUSG00000024949","Sf1","SF1","nucleus",1,3
"1453","ENSMUSG00000024953","Prdx5","PRDX5","mitochondrion",1,1
"1454","ENSMUSG00000024960","Plcb3","PLCB3","plasma_membrane",1,1
"1455","ENSMUSG00000024966","Stip1","STIP1","cytosol",1,1
"1456","ENSMUSG00000024968","Rcor2","RCOR2","nucleus",1,1
"1457","ENSMUSG00000024969","Mark2","MARK2","14-3-3_scaffold",1,2
"1458","ENSMUSG00000024974","Smc3","SMC3","nucleus",1,1
"1459","ENSMUSG00000024975","Pdcd4","PDCD4","unclassified",1,1
"1460","ENSMUSG00000024976","Shoc2","SHOC2","plasma_membrane",1,1
"1461","ENSMUSG00000024983","Vti1a","VTI1A","trans-Golgi",1,1
"1462","ENSMUSG00000024989","Cep55","CEP55","nucleus",1,1
"1463","ENSMUSG00000024991","Eif3a","EIF3A","stress_granule",1,1
"1464","ENSMUSG00000024993","Dennd10","DENND10","early_endosome",1,1
"1465","ENSMUSG00000024997","Prdx3","PRDX3","mitochondrion",1,1
"1466","ENSMUSG00000024999","Noc3l","NOC3L","nucleolus",1,1
"1467","ENSMUSG00000025001","Hells","HELLS","nucleus",1,2
"1468","ENSMUSG00000025007","Aldh18a1","ALDH18A1","mitochondrion",1,1
"1469","ENSMUSG00000025016","Tm9sf3","TM9SF3","Golgi",1,1
"1470","ENSMUSG00000025017","Pik3ap1","PIK3AP1","cytosol",1,1
"1471","ENSMUSG00000025024","Smndc1","SMNDC1","nucleus",1,1
"1472","ENSMUSG00000025026","Add3","ADD3","actin_cytoskeleton",1,1
"1473","ENSMUSG00000025027","Xpnpep1","XPNPEP1","cytosol",1,4
"1474","ENSMUSG00000025035","Arl3","ARL3","cytosol",1,1
"1475","ENSMUSG00000025037","Maoa","MAOA","mitochondrion",1,1
"1476","ENSMUSG00000025040","Fundc1","FUNDC1","mitochondrion",1,1
"1477","ENSMUSG00000025041","Nt5c2","NT5C2","cytosol",1,2
"1478","ENSMUSG00000025047","Pdcd11","PDCD11","nucleolus",1,1
"1479","ENSMUSG00000025059","Gk","GK","mitochondrion",1,1
"1480","ENSMUSG00000025060","Slk","SLK","cytosol",1,2
"1481","ENSMUSG00000025068","Gsto1","GSTO1","cytosol",1,1
"1482","ENSMUSG00000025078","Nhlrc2","NHLRC2","cytosol",1,1
"1483","ENSMUSG00000025085","Ablim1","ABLIM1","actin_cytoskeleton",1,1
"1484","ENSMUSG00000025130","P4hb","P4HB","ER",1,1
"1485","ENSMUSG00000025132","Arhgdia","ARHGDIA","cytosol",1,1
"1486","ENSMUSG00000025134","Alyref","ALYREF","nucleus",1,2
"1487","ENSMUSG00000025137","Pcyt2","PCYT2","cytosol",1,1
"1488","ENSMUSG00000025139","Tollip","TOLLIP","lysosome",1,1
"1489","ENSMUSG00000025142","Aspscr1","ASPSCR1","cytosol",1,1
"1490","ENSMUSG00000025147","Mob2","MOB2","cytosol",1,1
"1491","ENSMUSG00000025151","Maged1","MAGED1","unclassified",1,1
"1492","ENSMUSG00000025153","Fasn","FASN","cytosol",1,1
"1493","ENSMUSG00000025156","Gps1","GPS1","cytosol",1,2
"1494","ENSMUSG00000025159","Mms19","MMS19","cytosol",1,1
"1495","ENSMUSG00000025162","Csnk1d","CSNK1D","centrosome",1,1
"1496","ENSMUSG00000025169","Ogfod3","OGFOD3","ER",1,1
"1497","ENSMUSG00000025173","Wdr45b","WDR45B","early_endosome",1,1
"1498","ENSMUSG00000025178","Pi4k2a","PI4K2A","early_endosome",1,1
"1499","ENSMUSG00000025184","R3hcc1l","R3HCC1L","unclassified",1,1
"1500","ENSMUSG00000025190","Got1","GOT1","cytosol",1,1
"1501","ENSMUSG00000025198","Erlin1","ERLIN1","ER",1,1
"1502","ENSMUSG00000025199","Chuk","CHUK","cytosol",1,2
"1503","ENSMUSG00000025200","Cwf19l1","CWF19L1","unclassified",1,1
"1504","ENSMUSG00000025203","Scd2","SCD","ER",1,1
"1505","ENSMUSG00000025220","Oga","OGA","cytosol",1,1
"1506","ENSMUSG00000025223","Ldb1","LDB1","nucleus",1,1
"1507","ENSMUSG00000025224","Gbf1","GBF1","cytosol",1,2
"1508","ENSMUSG00000025225","Nfkb2","NFKB2","cytosol",1,1
"1509","ENSMUSG00000025228","Actr1a","ACTR1A","unclassified",1,1
"1510","ENSMUSG00000025232","Hexa","HEXA","lysosome",1,1
"1511","ENSMUSG00000025234","Arih1","ARIH1","cytosol",1,1
"1512","ENSMUSG00000025236","Adpgk","ADPGK","ER",1,1
"1513","ENSMUSG00000025239","Limd1","LIMD1","unclassified",1,1
"1514","ENSMUSG00000025240","Sacm1l","SACM1L","Golgi",1,2
"1515","ENSMUSG00000025241","Fyco1","FYCO1","lysosome",1,1
"1516","ENSMUSG00000025246","Tbl1x","TBL1X","unclassified",1,2
"1517","ENSMUSG00000025260","Hsd17b10","HSD17B10","mitochondrion",1,1
"1518","ENSMUSG00000025261","Huwe1","HUWE1","cytosol",1,4
"1519","ENSMUSG00000025266","Gnl3l","GNL3L","unclassified",1,1
"1520","ENSMUSG00000025272","Tro","TRO","stress_granule",1,1
"1521","ENSMUSG00000025277","Abhd6","ABHD6","ER",1,1
"1522","ENSMUSG00000025278","Flnb","FLNB","actin_cytoskeleton",1,1
"1523","ENSMUSG00000025280","Polr3a","POLR3A","cytosol",1,1
"1524","ENSMUSG00000025287","Acot9","ACOT9","mitochondrion",1,1
"1525","ENSMUSG00000025289","Prdx4","PRDX4","ER",1,1
"1526","ENSMUSG00000025314","Ptprj","PTPRJ","recycling_endosome",1,2
"1527","ENSMUSG00000025326","Ube3a","UBE3A","proteasome",1,1
"1528","ENSMUSG00000025337","Sbds","SBDS","cytosol",1,1
"1529","ENSMUSG00000025340","Rabgef1","RABGEF1","early_endosome",1,1
"1530","ENSMUSG00000025351","Cd63","CD63","plasma_membrane",1,1
"1531","ENSMUSG00000025358","Cdk2","CDK2","unclassified",1,1
"1532","ENSMUSG00000025364","Pa2g4","PA2G4","translation",1,1
"1533","ENSMUSG00000025366","Esyt1","ESYT1","ER",1,2
"1534","ENSMUSG00000025369","Smarcc2","SMARCC2","nucleus",1,1
"1535","ENSMUSG00000025372","Baiap2","BAIAP2","actin_cytoskeleton",1,2
"1536","ENSMUSG00000025381","Cnpy2","CNPY2","ER",1,2
"1537","ENSMUSG00000025393","Atp5f1b","ATP5F1B","mitochondrion",1,1
"1538","ENSMUSG00000025395","Prim1","PRIM1","stress_granule",1,1
"1539","ENSMUSG00000025402","Nab2","NAB2","unclassified",1,1
"1540","ENSMUSG00000025403","Shmt2","SHMT2","mitochondrion",1,1
"1541","ENSMUSG00000025404","R3hdm2","R3HDM2","14-3-3_scaffold",1,1
"1542","ENSMUSG00000025410","Dctn2","DCTN2","unclassified",1,1
"1543","ENSMUSG00000025413","Ttc4","TTC4","cytosol",1,1
"1544","ENSMUSG00000025417","Pip4k2c","PIP4K2C","actin_cytoskeleton",1,1
"1545","ENSMUSG00000025428","Atp5f1a","ATP5F1A","mitochondrion",1,1
"1546","ENSMUSG00000025429","Pstpip2","PSTPIP2","nucleus",1,1
"1547","ENSMUSG00000025439","Clns1a","CLNS1A","cytosol",1,2
"1548","ENSMUSG00000025451","Paip1","PAIP1","stress_granule",1,1
"1549","ENSMUSG00000025453","Nnt","NNT","mitochondrion",1,1
"1550","ENSMUSG00000025465","Echs1","ECHS1","mitochondrion",1,1
"1551","ENSMUSG00000025474","Tubgcp2","TUBGCP2","unclassified",1,1
"1552","ENSMUSG00000025485","Ric8a","RIC8A","cytosol",1,1
"1553","ENSMUSG00000025487","Psmd13","PSMD13","proteasome",1,1
"1554","ENSMUSG00000025492","Ifitm3","IFITM1","plasma_membrane",1,1
"1555","ENSMUSG00000025492","Ifitm3","IFITM3","early_endosome",1,1
"1556","ENSMUSG00000025495","Ptdss2","PTDSS2","ER",1,1
"1557","ENSMUSG00000025503","Taldo1","TALDO1","cytosol",1,2
"1558","ENSMUSG00000025508","Rplp2","RPLP2","translation",1,1
"1559","ENSMUSG00000025509","Pnpla2","PNPLA2","14-3-3_scaffold",1,1
"1560","ENSMUSG00000025512","Chid1","CHID1","ER",1,2
"1561","ENSMUSG00000025521","Tmem192","TMEM192","lysosome",1,1
"1562","ENSMUSG00000025525","Apool","APOOL","mitochondrion",1,1
"1563","ENSMUSG00000025531","Chm","CHM","early_endosome",1,1
"1564","ENSMUSG00000025533","Asl","ASL","cytosol",1,1
"1565","ENSMUSG00000025534","Gusb","GUSB","ER",1,1
"1566","ENSMUSG00000025538","Sumf2","SUMF2","ER",1,1
"1567","ENSMUSG00000025544","Tm9sf2","TM9SF2","trans-Golgi",1,1
"1568","ENSMUSG00000025574","Tk1","TK1","cytosol",1,1
"1569","ENSMUSG00000025575","Cant1","CANT1","Golgi",1,1
"1570","ENSMUSG00000025579","Gaa","GAA","lysosome",1,1
"1571","ENSMUSG00000025580","Eif4a3","EIF4A3","nucleus",1,1
"1572","ENSMUSG00000025583","Rptor","RPTOR","lysosome",1,1
"1573","ENSMUSG00000025591","Tma16","TMA16","unclassified",1,1
"1574","ENSMUSG00000025607","Copg2","COPG2","ERGIC",1,1
"1575","ENSMUSG00000025609","Mkln1","MKLN1","unclassified",1,1
"1576","ENSMUSG00000025612","Bach1","BACH1","unclassified",1,1
"1577","ENSMUSG00000025613","Cct8","CCT8","actin_cytoskeleton",1,1
"1578","ENSMUSG00000025616","Usp16","USP16","nucleolus",1,1
"1579","ENSMUSG00000025626","Phf6","PHF6","nucleus",1,2
"1580","ENSMUSG00000025651","Uqcrc1","UQCRC1","mitochondrion",1,1
"1581","ENSMUSG00000025722","Wdr73","WDR73","cytosol",1,1
"1582","ENSMUSG00000025724","Sec11a","SEC11A","ER",1,1
"1583","ENSMUSG00000025731","Mettl26","METTL26","cytosol",1,1
"1584","ENSMUSG00000025733","Rhot2","RHOT2","mitochondrion",1,1
"1585","ENSMUSG00000025736","Jmjd8","JMJD8","ER",1,1
"1586","ENSMUSG00000025737","Wdr24","WDR24","lysosome",1,1
"1587","ENSMUSG00000025742","Prps2","PRPS2","cytosol",1,1
"1588","ENSMUSG00000025745","Hadha","HADHA","mitochondrion",1,1
"1589","ENSMUSG00000025747","Tyms","TYMS","cytosol",1,1
"1590","ENSMUSG00000025757","Hspa4l","HSPA4L","cytosol",1,1
"1591","ENSMUSG00000025781","Atp5f1c","ATP5F1C","mitochondrion",1,2
"1592","ENSMUSG00000025785","Exosc7","EXOSC7","nucleus",1,1
"1593","ENSMUSG00000025786","Zdhhc3","ZDHHC3","Golgi",1,2
"1594","ENSMUSG00000025791","Pgm1","PGM1","cytosol",1,1
"1595","ENSMUSG00000025792","Slc25a10","SLC25A10","mitochondrion",1,2
"1596","ENSMUSG00000025793","Hgs","HGS","lysosome",1,2
"1597","ENSMUSG00000025794","Rpl14","RPL14","translation",1,2
"1598","ENSMUSG00000025809","Itgb1","ITGB1","plasma_membrane",1,1
"1599","ENSMUSG00000025810","Nrp1","NRP1","plasma_membrane",1,1
"1600","ENSMUSG00000025816","Sec61a2","SEC61A2","ER",1,1
"1601","ENSMUSG00000025817","Nudt5","NUDT5","cytosol",1,1
"1602","ENSMUSG00000025823","Pdia4","PDIA4","ER",1,4
"1603","ENSMUSG00000025857","Dnaaf5","DNAAF5","cytosol",1,1
"1604","ENSMUSG00000025858","Get4","GET4","early_endosome",1,1
"1605","ENSMUSG00000025860","Xiap","XIAP","cytosol",1,1
"1606","ENSMUSG00000025862","Stag2","STAG2","nucleus",1,1
"1607","ENSMUSG00000025869","Nop16","NOP16","nucleolus",1,2
"1608","ENSMUSG00000025872","Thoc3","THOC3","nucleus",1,1
"1609","ENSMUSG00000025873","Faf2","FAF2","ER",1,1
"1610","ENSMUSG00000025889","Snca","SNCA","unclassified",1,1
"1611","ENSMUSG00000025894","Aasdhppt","AASDHPPT","cytosol",1,1
"1612","ENSMUSG00000025898","Cwf19l2","CWF19L2","nucleus",1,1
"1613","ENSMUSG00000025899","Alkbh8","ALKBH8","cytosol",1,1
"1614","ENSMUSG00000025903","Lypla1","LYPLA1","mitochondrion",1,1
"1615","ENSMUSG00000025907","Rb1cc1","RB1CC1","ER",1,1
"1616","ENSMUSG00000025917","Cops5","COPS5","cytosol",1,1
"1617","ENSMUSG00000025920","Stau2","STAU2","stress_granule",1,1
"1618","ENSMUSG00000025935","Tram1","TRAM1","ER",1,1
"1619","ENSMUSG00000025940","Tmem70","TMEM70","mitochondrion",1,1
"1620","ENSMUSG00000025949","Pikfyve","PIKFYVE","early_endosome",1,1
"1621","ENSMUSG00000025950","Idh1","IDH1","cytosol",1,1
"1622","ENSMUSG00000025958","Creb1","CREB1","nucleus",1,1
"1623","ENSMUSG00000025968","Ndufs1","NDUFS1","mitochondrion",1,1
"1624","ENSMUSG00000025969","Nrp2","NRP2","plasma_membrane",1,1
"1625","ENSMUSG00000025980","Hspd1","HSPD1","mitochondrion",1,2
"1626","ENSMUSG00000025982","Sf3b1","SF3B1","nucleus",1,1
"1627","ENSMUSG00000025986","Slc39a10","SLC39A10","plasma_membrane",1,1
"1628","ENSMUSG00000025995","Wdr75","WDR75","nucleus",1,1
"1629","ENSMUSG00000026000","Lancl1","LANCL1","unclassified",1,1
"1630","ENSMUSG00000026005","Rpe","RPE","cytosol",1,1
"1631","ENSMUSG00000026014","Raph1","RAPH1","plasma_membrane",1,1
"1632","ENSMUSG00000026019","Wdr12","WDR12","nucleolus",1,1
"1633","ENSMUSG00000026020","Nop58","NOP58","nucleolus",1,1
